,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000119973.4,11.67658011,0.668368911,0.227815228,2.933820169,0.003348181,0.059431645
ENSG00000264031.1,0.74916968,0.745767418,0.254207549,2.93369501,0.003349532,0.059431645
ENSG00000080189.13,4364.14993,0.118564113,0.040418872,2.933385005,0.003352878,0.059441949
ENSG00000133065.9,2902.71386,0.298330833,0.101703744,2.933331852,0.003353452,0.059441949
ENSG00000095906.15,3792.399427,0.180302772,0.061472134,2.93308138,0.003356159,0.059460314
ENSG00000254505.7,184.1569347,0.204522006,0.069746288,2.932371182,0.003363844,0.059566823
ENSG00000076924.10,4838.536036,0.175873113,0.059986342,2.931885941,0.003369105,0.059630303
ENSG00000145860.10,3615.882527,-0.150994021,0.051505749,-2.931595479,0.003372257,0.059656431
ENSG00000205403.11,640.8067985,-0.274443611,0.093625531,-2.931290313,0.003375572,0.059685406
ENSG00000238078.1,17.3910724,-0.321935746,0.109850514,-2.930671266,0.003382305,0.059774766
ENSG00000137491.13,1041.322095,-0.261246411,0.08918171,-2.929372065,0.003396476,0.059983057
ENSG00000101199.11,5049.869258,0.164360183,0.056109377,2.929281905,0.003397461,0.059983057
ENSG00000026559.12,424.3636882,0.317124301,0.108275178,2.928873515,0.003401928,0.060016854
ENSG00000129646.12,383.4081724,0.237578425,0.081118047,2.928798614,0.003402748,0.060016854
ENSG00000277873.1,14.65411247,0.279335312,0.095396504,2.928150395,0.003409851,0.06011234
ENSG00000117592.8,18244.68864,0.158642592,0.054194973,2.927256619,0.003419666,0.060255529
ENSG00000117448.12,9101.460178,0.153156134,0.052331195,2.926669906,0.003426123,0.060301865
ENSG00000134940.12,30.52886602,0.436580659,0.149178626,2.926563075,0.0034273,0.060301865
ENSG00000162636.14,970.5793044,-0.206617944,0.070601056,-2.926555975,0.003427378,0.060301865
ENSG00000181444.11,637.6080548,0.313594659,0.107170367,2.926132175,0.003432051,0.060354242
ENSG00000141759.13,2942.145992,0.177149028,0.060550117,2.925659544,0.003437269,0.060394666
ENSG00000251332.1,0.679708436,-0.756559362,0.25859826,-2.925616601,0.003437743,0.060394666
ENSG00000243415.2,1.709580625,-0.639790584,0.218706746,-2.925335393,0.003440852,0.060419453
ENSG00000224326.1,0.828389114,-0.780884925,0.266953924,-2.925167431,0.003442709,0.060422266
ENSG00000106066.12,740.6341978,-0.270130484,0.092361002,-2.924724486,0.003447613,0.060478509
ENSG00000261369.1,0.645756097,-0.801720459,0.274135542,-2.924540368,0.003449653,0.060484488
ENSG00000148655.13,612.7113525,0.275666753,0.094270087,2.924222952,0.003453173,0.060510461
ENSG00000078237.5,354.8501858,-0.17726424,0.060624633,-2.923963907,0.003456048,0.060510461
ENSG00000233760.1,280.85489,0.672616276,0.230039831,2.923912231,0.003456622,0.060510461
ENSG00000227218.6,14.73993607,-0.366606569,0.125387639,-2.923785578,0.003458029,0.060510461
ENSG00000189350.11,33.52509733,-0.422305831,0.144445173,-2.923640998,0.003459635,0.060510461
ENSG00000273012.1,2.491088749,0.604044048,0.206677683,2.922637995,0.003470798,0.060615368
ENSG00000178631.7,20.38484167,-0.257206911,0.08800715,-2.922568358,0.003471574,0.060615368
ENSG00000161395.11,3305.258472,0.1609916,0.055090913,2.922289584,0.003474683,0.060615368
ENSG00000181666.16,3519.134332,0.137902104,0.047190371,2.922250882,0.003475115,0.060615368
ENSG00000100867.13,135.1855663,0.553484141,0.18941224,2.922113908,0.003476644,0.060615368
ENSG00000269929.1,8.658844454,-0.466761676,0.159742074,-2.92197081,0.003478241,0.060615368
ENSG00000006712.13,5176.303792,0.140341506,0.048031074,2.921889802,0.003479146,0.060615368
ENSG00000104823.7,9456.156736,0.183313387,0.062738167,2.921879872,0.003479257,0.060615368
ENSG00000272686.1,442.9717237,-0.150884407,0.051649547,-2.921311361,0.003485613,0.060696389
ENSG00000275488.1,1.064835387,-0.639481792,0.218929762,-2.920944994,0.003489714,0.060738094
ENSG00000103363.13,9015.107929,0.245649364,0.084121794,2.920163158,0.003498482,0.060860928
ENSG00000198681.6,3.525263708,1.931745634,0.661656869,2.919558045,0.003505281,0.060949423
ENSG00000105948.12,469.7139828,-0.145425998,0.049815337,-2.919301686,0.003508165,0.060969789
ENSG00000239705.1,1.576345263,-0.635755882,0.217793158,-2.919081057,0.003510649,0.060983182
ENSG00000150337.12,55.18647563,-0.278441977,0.095395126,-2.918828128,0.003513499,0.061002909
ENSG00000163166.12,2616.406848,0.098207535,0.033650958,2.918417231,0.003518133,0.061053581
ENSG00000220685.3,6.794107387,0.236555078,0.081066303,2.91804447,0.003522341,0.061096826
ENSG00000266900.1,3.129318133,0.516051807,0.176860994,2.917838448,0.003524669,0.061107427
ENSG00000182674.5,4.222371028,-0.611808326,0.2097019,-2.917514457,0.003528333,0.061141165
ENSG00000134248.12,3594.318891,0.148720026,0.050986673,2.916841179,0.003535958,0.061228195
ENSG00000272472.1,2.17572157,0.647517796,0.222004997,2.916681182,0.003537772,0.061228195
ENSG00000170315.12,29615.16889,0.126586565,0.043401868,2.916615583,0.003538516,0.061228195
ENSG00000019991.14,422.3960341,-0.337999307,0.115897028,-2.916375972,0.003541235,0.061245468
ENSG00000251210.4,0.502427689,-1.031249641,0.353683482,-2.915741594,0.003548443,0.061320624
ENSG00000135604.9,69.28848133,-0.311232119,0.106744948,-2.915661347,0.003549355,0.061320624
ENSG00000243480.6,0.750887346,-1.038240037,0.356106038,-2.915536176,0.003550779,0.061320624
ENSG00000128815.16,268.0817688,-0.352087003,0.12077284,-2.915282971,0.003553662,0.061320624
ENSG00000232112.3,5067.335742,0.199593001,0.068465465,2.915236185,0.003554195,0.061320624
ENSG00000265647.1,1.416351051,-0.578954548,0.198623498,-2.91483411,0.003558777,0.061369929
ENSG00000115459.16,1156.51486,0.112867458,0.03874239,2.913280696,0.00357653,0.061628373
ENSG00000181991.14,1343.226817,0.118062634,0.04052651,2.913219862,0.003577226,0.061628373
ENSG00000162598.12,13.67451231,0.645541219,0.221643145,2.912525078,0.003585194,0.061726095
ENSG00000255159.1,1.206534728,-0.621590031,0.213427119,-2.912422914,0.003586367,0.061726095
ENSG00000229589.1,230.8462915,-0.194142029,0.066693792,-2.910946027,0.003603363,0.061961096
ENSG00000112514.14,8960.513386,0.187135837,0.064287217,2.910933884,0.003603503,0.061961096
ENSG00000254084.1,13.10253789,0.644216078,0.221334466,2.910599916,0.003607356,0.061980526
ENSG00000179912.18,3274.31249,0.114346009,0.039289851,2.910319272,0.003610597,0.061980526
ENSG00000165280.14,24097.20566,0.114918268,0.039488054,2.910203352,0.003611937,0.061980526
ENSG00000226252.1,8.108350565,0.438447994,0.150665038,2.910084516,0.00361331,0.061980526
ENSG00000229896.2,208.858953,0.4031171,0.13852431,2.910081996,0.003613339,0.061980526
ENSG00000226339.1,0.733204049,1.008259988,0.346561752,2.909322748,0.003622127,0.062075284
ENSG00000103449.10,57.16450136,-0.494917085,0.170122203,-2.909185724,0.003623715,0.062075284
ENSG00000168887.9,2197.483874,0.095212699,0.032728668,2.909152892,0.003624096,0.062075284
ENSG00000122986.12,206.7498875,-0.22617784,0.077769632,-2.908305401,0.003633933,0.062213836
ENSG00000258569.1,1.402734495,-0.491554713,0.169033757,-2.908026909,0.00363717,0.06223933
ENSG00000102547.17,7353.546013,0.18366287,0.063167641,2.907546737,0.003642759,0.062297989
ENSG00000280088.1,345.6792985,0.113428221,0.039013202,2.907431716,0.003644099,0.062297989
ENSG00000241431.1,37.8537364,0.439713126,0.151264839,2.906909035,0.003650193,0.062372218
ENSG00000204348.8,1196.549576,0.149234214,0.051345151,2.906490893,0.003655075,0.062422849
ENSG00000124343.11,31.85332765,-0.488735653,0.168161034,-2.906354945,0.003656664,0.062422849
ENSG00000185236.10,7179.921808,0.131045261,0.045092023,2.906173905,0.00365878,0.062429037
ENSG00000135925.7,108.7608742,-0.396567939,0.1364846,-2.905587428,0.003665644,0.062516184
ENSG00000158473.6,85.94109006,-0.260211788,0.089574154,-2.904987381,0.003672679,0.062592932
ENSG00000196756.10,1273.195919,0.230578996,0.079378936,2.904788192,0.003675017,0.062592932
ENSG00000164484.10,220.0904382,-0.33943874,0.116856283,-2.90475386,0.00367542,0.062592932
ENSG00000180818.4,17.14259727,0.618982252,0.213116051,2.904437502,0.003679136,0.062626258
ENSG00000068120.13,4716.758238,0.143134671,0.0492847,2.904241504,0.003681441,0.062635525
ENSG00000244998.1,12.5195221,-0.480706595,0.165535318,-2.90395187,0.003684848,0.062663543
ENSG00000175701.9,780.0796122,0.253211632,0.087249715,2.902148524,0.003706128,0.062932552
ENSG00000115641.17,3373.778307,-0.282352195,0.097292941,-2.902083052,0.003706902,0.062932552
ENSG00000184470.18,4803.214156,0.245507625,0.08459719,2.90207777,0.003706965,0.062932552
ENSG00000185420.17,390.5302298,0.196390849,0.067674023,2.902012352,0.003707739,0.062932552
ENSG00000101460.11,1625.403723,0.275160816,0.094835581,2.901451255,0.003714386,0.062941843
ENSG00000108826.14,2421.301574,0.198250615,0.068333879,2.901205331,0.003717302,0.062941843
ENSG00000077420.14,248.1064667,-0.273916543,0.094425947,-2.900860958,0.00372139,0.062941843
ENSG00000150779.10,1683.773123,0.195462193,0.067388824,2.900513483,0.003725518,0.062941843
ENSG00000258199.1,245.9029881,0.27047678,0.093252465,2.900478608,0.003725933,0.062941843
ENSG00000101190.11,578.6659124,-0.104562585,0.036050429,-2.900453308,0.003726233,0.062941843
ENSG00000143476.16,131.1159057,-0.300549239,0.103622032,-2.900437595,0.00372642,0.062941843
ENSG00000081148.11,15.54290177,0.34301042,0.118265819,2.900334377,0.003727648,0.062941843
ENSG00000178055.11,2.786045169,0.593097309,0.20449391,2.900317708,0.003727846,0.062941843
ENSG00000167969.11,4343.575189,0.222978138,0.076880872,2.900307078,0.003727972,0.062941843
ENSG00000255397.1,3.782059714,0.42568978,0.146778608,2.900216758,0.003729047,0.062941843
ENSG00000182118.5,262.4504653,-0.215586927,0.074346637,-2.899753582,0.003734561,0.062941843
ENSG00000101916.11,50.99165902,-0.390774546,0.134761939,-2.899739713,0.003734727,0.062941843
ENSG00000273264.1,12.64078445,0.312101458,0.107633556,2.899666875,0.003735594,0.062941843
ENSG00000266988.4,3.858437692,0.476032347,0.16417822,2.899485379,0.003737758,0.062941843
ENSG00000261210.4,4.74291474,0.48768517,0.168203497,2.899375921,0.003739063,0.062941843
ENSG00000269416.4,3.208755065,-0.530850012,0.183095098,-2.899313073,0.003739813,0.062941843
ENSG00000142273.9,1888.461803,0.303076567,0.104534843,2.899287529,0.003740117,0.062941843
ENSG00000101977.18,26.31620765,-0.444466268,0.153360017,-2.898188694,0.003753247,0.063089514
ENSG00000126461.13,5495.880898,0.130017935,0.044863956,2.89804883,0.003754921,0.063089514
ENSG00000082516.8,1396.574812,-0.111990117,0.038644002,-2.897994786,0.003755568,0.063089514
ENSG00000061492.10,0.807764065,-0.733207153,0.253018308,-2.897842287,0.003757395,0.063089514
ENSG00000280311.1,4.218534745,0.446125416,0.153952493,2.897812233,0.003757755,0.063089514
ENSG00000142507.8,4530.651153,0.174324126,0.060166707,2.897351932,0.003763273,0.063147776
ENSG00000164366.3,1405.773193,0.099491452,0.034341615,2.897110463,0.003766171,0.063147776
ENSG00000269949.1,27.67709833,0.307226967,0.106047145,2.897079112,0.003766548,0.063147776
ENSG00000253831.1,0.650628005,-0.881786866,0.30440989,-2.896708996,0.003770994,0.063192551
ENSG00000176896.8,217.9386568,0.097212961,0.033571049,2.895737988,0.003782681,0.063285056
ENSG00000253307.1,4.094253105,0.420390322,0.145181631,2.895616475,0.003784146,0.063285056
ENSG00000235033.6,16.56788917,0.414209682,0.143047211,2.895615236,0.003784161,0.063285056
ENSG00000279465.1,1.095296173,-0.619698827,0.214014994,-2.895586028,0.003784513,0.063285056
ENSG00000162511.7,3375.405796,-0.251468849,0.086847797,-2.89551213,0.003785404,0.063285056
ENSG00000184441.4,125.4836263,0.194660738,0.067241966,2.894929314,0.003792439,0.063372239
ENSG00000108604.14,8163.161174,0.11580429,0.040004449,2.894785273,0.00379418,0.063372239
ENSG00000236526.1,7.603155182,-0.382711221,0.132217288,-2.894562631,0.003796872,0.063387453
ENSG00000100359.19,9162.356705,0.181118047,0.062580393,2.894166018,0.003801671,0.063433233
ENSG00000146054.16,145.425362,0.27190015,0.093951709,2.894041567,0.003803178,0.063433233
ENSG00000085788.12,2357.151647,-0.169849225,0.058698375,-2.893593324,0.003808611,0.063485308
ENSG00000203710.9,45.70526163,-0.445397436,0.153930886,-2.893489721,0.003809868,0.063485308
ENSG00000070950.8,708.7055585,-0.117862861,0.040742781,-2.892852642,0.003817604,0.063500559
ENSG00000179115.9,4160.271626,0.132594632,0.045835327,2.892847959,0.003817661,0.063500559
ENSG00000147548.15,3755.998241,-0.171131938,0.059158342,-2.892777789,0.003818513,0.063500559
ENSG00000232536.1,3.66013627,-0.360195802,0.124518787,-2.892702455,0.003819429,0.063500559
ENSG00000104824.15,10513.73032,0.085280385,0.029482925,2.89253472,0.003821469,0.063500559
ENSG00000181552.3,2.89742807,2.96606947,1.025422774,2.892533251,0.003821487,0.063500559
ENSG00000079156.15,490.4712895,-0.22289623,0.07707054,-2.892106741,0.003826679,0.063557158
ENSG00000276182.1,74.99964006,0.167472172,0.057914704,2.891703835,0.00383159,0.063581935
ENSG00000277049.1,0.763380343,-0.764637261,0.264425628,-2.8916912,0.003831744,0.063581935
ENSG00000158106.11,1753.356518,0.3200877,0.110735667,2.890556489,0.003845604,0.063782193
ENSG00000186074.17,64.02993678,-0.298538532,0.103293575,-2.890194593,0.003850034,0.063792103
ENSG00000273781.1,0.969520556,-0.554536671,0.191868924,-2.890184918,0.003850153,0.063792103
ENSG00000102595.17,1074.763963,0.138777824,0.048018869,2.890068542,0.003851578,0.063792103
ENSG00000081237.17,1099.710192,-0.386024552,0.13359085,-2.889603222,0.003857283,0.063856879
ENSG00000237073.1,5.514084618,0.573628903,0.198558574,2.888965663,0.003865113,0.063952519
ENSG00000260417.1,1.290084641,-0.576007469,0.199390556,-2.888840281,0.003866654,0.063952519
ENSG00000273017.1,16.79006818,0.296847943,0.102766244,2.888574425,0.003869924,0.063976878
ENSG00000158552.11,1463.533174,0.176840247,0.061228175,2.888216862,0.003874327,0.064019919
ENSG00000178403.3,0.649333888,-0.979913703,0.339316355,-2.887905896,0.003878159,0.064024508
ENSG00000130202.8,13161.47284,0.168773565,0.058444512,2.887757291,0.003879991,0.064024508
ENSG00000206532.2,22.22935577,-0.34975189,0.121115435,-2.887756534,0.003880001,0.064024508
ENSG00000183048.10,1916.317638,0.274014036,0.094901724,2.887345204,0.003885077,0.06407857
ENSG00000172270.17,35531.20771,0.186281554,0.064552955,2.885716915,0.003905232,0.064381167
ENSG00000197444.8,897.2842708,0.547989037,0.189920706,2.885356989,0.0039097,0.064424986
ENSG00000105552.13,4573.395483,0.207250686,0.071854871,2.884295568,0.003922904,0.064597464
ENSG00000230658.1,49.33435365,-0.347679618,0.120555143,-2.883988252,0.003926734,0.064597464
ENSG00000168256.16,2391.344597,0.098685667,0.034218595,2.883977775,0.003926865,0.064597464
ENSG00000141349.7,4762.795251,0.170910225,0.059267701,2.883699242,0.003930339,0.064597464
ENSG00000143222.10,6519.161442,0.132860624,0.046073539,2.883664416,0.003930774,0.064597464
ENSG00000125656.7,3129.713854,0.173849885,0.060291919,2.883469091,0.003933212,0.064597464
ENSG00000227388.2,34.03965536,0.374719816,0.129962606,2.883289492,0.003935456,0.064597464
ENSG00000105401.5,8587.39222,0.139595818,0.048421038,2.882957989,0.0039396,0.064597464
ENSG00000136205.15,3274.09009,-0.227874253,0.079044152,-2.882873013,0.003940663,0.064597464
ENSG00000261400.1,54.45466676,0.620562988,0.21525861,2.882871855,0.003940677,0.064597464
ENSG00000175746.6,0.989907416,-0.705929201,0.244883339,-2.882716339,0.003942623,0.064597464
ENSG00000181123.7,1.192680521,-0.811505493,0.281508389,-2.882704475,0.003942771,0.064597464
ENSG00000278518.1,3.944397589,0.618012997,0.214392406,2.882625412,0.003943761,0.064597464
ENSG00000277639.1,274.8897,-0.514107813,0.178370453,-2.882247612,0.003948493,0.064623317
ENSG00000105926.14,1021.882381,-0.25918199,0.089926506,-2.882153443,0.003949673,0.064623317
ENSG00000186377.7,782.7403711,-0.383769656,0.133160841,-2.882000842,0.003951587,0.064623317
ENSG00000115194.9,22.70749972,-0.416675113,0.144582475,-2.881919901,0.003952602,0.064623317
ENSG00000226125.1,3.393798945,-0.355768897,0.123465514,-2.881524441,0.003957565,0.064635697
ENSG00000228485.1,0.665473876,-0.862165033,0.299206772,-2.881502404,0.003957842,0.064635697
ENSG00000241370.4,474.8153655,0.180891667,0.062778532,2.881425583,0.003958807,0.064635697
ENSG00000220739.2,1.086669557,0.729095563,0.2530903,2.880772449,0.003967019,0.064704793
ENSG00000233108.1,1.764444558,-0.507383269,0.176134204,-2.88066291,0.003968398,0.064704793
ENSG00000240045.1,22.27330436,1.190013084,0.413104979,2.88065539,0.003968493,0.064704793
ENSG00000228439.4,173.9633884,0.179082275,0.062171226,2.880468758,0.003970843,0.064713469
ENSG00000230061.2,135.9788801,0.711153459,0.246912104,2.88018873,0.003974372,0.064741335
ENSG00000142327.10,6266.333797,0.170168268,0.059091586,2.879737692,0.003980062,0.064746398
ENSG00000139055.5,365.8932795,-0.358580022,0.124521506,-2.879663377,0.003981,0.064746398
ENSG00000267313.5,26.6784849,-0.703945213,0.244454482,-2.87965762,0.003981072,0.064746398
ENSG00000145494.10,3725.573801,0.221806604,0.077027217,2.879587412,0.003981959,0.064746398
ENSG00000227200.1,1.330789256,-0.687186724,0.238653759,-2.879429716,0.003983951,0.064749207
ENSG00000269867.1,241.3758313,0.149502424,0.05192406,2.879251448,0.003986204,0.064756252
ENSG00000125734.12,4605.041398,0.114649512,0.039826794,2.878702978,0.003993142,0.064819501
ENSG00000237797.1,6.950722667,-0.331514376,0.115162908,-2.878655816,0.003993739,0.064819501
ENSG00000136634.5,15.29065718,-0.399171487,0.138766005,-2.876579812,0.004020105,0.06518559
ENSG00000218891.4,816.406176,0.225203375,0.078290319,2.876516241,0.004020915,0.06518559
ENSG00000104442.8,1970.889718,-0.124917653,0.043427752,-2.876447608,0.00402179,0.06518559
ENSG00000279269.1,3.288300619,-0.666546265,0.231744587,-2.876210715,0.004024809,0.065195368
ENSG00000261528.2,1.792800861,-0.456284138,0.1586504,-2.876035216,0.004027048,0.065195368
ENSG00000226823.1,42.83620113,0.203861644,0.070884497,2.875969375,0.004027888,0.065195368
ENSG00000117676.12,4447.026487,0.144349055,0.050195374,2.875744213,0.004030762,0.065212233
ENSG00000214465.3,5.367855854,0.413369048,0.14376316,2.875347524,0.00403583,0.065263047
ENSG00000134184.11,538.3416556,0.78546977,0.273200613,2.875065912,0.004039432,0.065263047
ENSG00000127054.17,6027.637602,0.14517833,0.05049783,2.874941937,0.004041018,0.065263047
ENSG00000268006.1,615.1789104,0.097142248,0.033790025,2.874879402,0.004041818,0.065263047
